"Run","NoBench_Bias","NoBench_Coverage","NoBench_Gelman_rho","NoBench_Gelman_log_kappa","NoBench_Gelman_S1","NoBench_Gelman_P1","NoBench_Runtime","Bench_Bias","Bench_Coverage","Bench_Gelman_rho","Bench_Gelman_log_kappa","Bench_Gelman_S1","Bench_Gelman_P1","Bench_Runtime","Diff_Bench_Pstar","Diff_NoBench_Pstar","Diff_Bench_NoBench"
401,-1.06884444444566,0.977777777777778,1.00065541429523,1.00016963280595,1.00035674550728,1.00006099370103,37.859,-1.07511666666668,0.977777777777778,1.00044006944704,1.00014559440632,1.00060311580471,0.999981920418438,95.327,1.02832777777662,1.06823333333212,1.32940555555175
402,2.11713611111153,0.933333333333333,0.999972419969812,1.00000846112829,1.00012760155749,1.00058503822668,37.54,2.08516111111127,0.937777777777778,1.00095833180812,0.999861275413153,1.00046500513318,1.00011813467915,94.424,1.08902222222246,1.15806388888959,1.39723611111391
403,-2.92857777777734,0.955555555555556,1.00311320161979,1.00016043017648,1.00068915310371,0.999947581787376,31.704,-2.94666666666646,0.942222222222222,1.00107219489217,1.00076916870839,1.00024486432622,0.999748498768992,80.49,1.13063888888814,1.12093333333259,1.46504444444434
404,5.97720833333391,0.951111111111111,1.00031745245317,1.00076963445204,0.999940902558343,0.999764254152151,37.818,5.89596944444499,0.955555555555556,1.00584422203757,1.00008321523849,1.0000098756409,1.00030147694493,95.724,1.07105277777885,1.07048611111131,1.4475111111137
405,-2.99916666666624,0.968888888888889,1.00024495074339,1.00063370195416,1.00155379347863,1.00013532383738,37.603,-2.93204444444416,0.973333333333333,1.00093825748631,1.00035185216054,1.00051840984804,0.999995672070705,94.976,1.12829999999864,1.07139999999985,1.36431111111026
406,3.05546666666503,0.951111111111111,1.0028911593975,1.00228568884489,0.999815355855833,0.999841608075693,37.854,3.20228888888747,0.955555555555556,1.0015350228688,1.00006842738044,1.00022246841967,0.99988561968195,95.685,0.991372222225412,1.06029444444397,1.35105000000026
407,-1.93159166666906,0.933333333333333,1.0008357146149,1.00012721095266,1.0001071433976,0.999972620176284,38.208,-1.88541111111167,0.933333333333333,1.00141951579381,1.00028504916651,1.00036302877763,0.999990760693845,94.465,1.03353333333462,0.95955833333196,1.31895833333664
408,1.7220666666655,0.968888888888889,1.00084736831838,1.00081968783235,1.00012608002579,1.00003282633969,31.147,1.76230833333276,0.968888888888889,1.00012822313211,1.00013228550466,0.999852521483426,0.999917757692432,80.669,1.11470833333279,1.09906666666782,1.37401388888877
409,2.14874722222223,0.968888888888889,1.0000224559423,0.999860189180135,1.00031148708347,0.999905803718036,37.943,2.08603611111467,0.951111111111111,1.00005867557929,1.00023157852189,1.00065062183605,1.00013822956436,95.755,1.1308638888893,1.10284722222303,1.37907777777777
410,3.78205555555619,0.933333333333333,1.00160829996582,1.00033721648637,1.00064761458291,1.0006790249494,37.54,3.82549999999726,0.933333333333333,1.00067874311588,1.00070115904705,1.00047546306965,1.00054240189758,95.059,1.08501111110791,1.04970000000054,1.49097222222183
411,-3.4541694444441,0.937777777777778,1.00080031096675,0.999994872880646,1.00063017088348,1.00060153303054,37.924,-3.4207222222223,0.946666666666667,1.00009294737461,1.00056891099109,0.999875803462646,0.999894418418908,95.396,1.11578333333118,1.13346944444498,1.51350277778002
412,-1.02706944444291,0.986666666666667,1.0007732268174,1.00018132655814,0.999893366389511,0.999915283387846,38.212,-0.899799999998902,0.986666666666667,1.0003467620224,1.00086259681942,0.999911931884514,1.00013544623995,94.662,1.18459999999966,1.14894166666776,1.5778249999984
413,1.25790833333312,0.937777777777778,1.00002506509349,0.99976555885736,1.00207035327767,1.00112592480193,31.646,1.44425833333366,0.928888888888889,1.00102197924883,1.00026557530064,1.00060153444576,0.999831138982823,80.86,1.07514166666644,1.17570833333491,1.47132777777795
414,1.71861944444367,0.964444444444444,1.00020263365533,1.00037633815533,1.00038622682847,1.00086325130913,38.118,1.8888111111118,0.964444444444444,1.0008204658517,1.00070611950986,1.00005446581319,0.99993694154406,95.777,1.17162222222113,1.10104166666451,1.55350277778086
415,0.434836111111671,0.964444444444444,1.00282657642127,1.00003338701409,0.999963416676772,1.00004421675819,37.857,0.463897222223351,0.964444444444444,1.00096818904772,1.00016441747181,1.001200310452,0.99987867521764,94.599,1.00961944444632,1.02455833333548,1.43896666666988
416,2.06588611111062,0.915555555555556,0.99982588486061,0.999974799703432,0.999929137372088,1.00090691920928,37.812,2.1632611111114,0.924444444444444,1.00001710195867,1.00219285616956,1.00021486165804,1.00121572614749,95.09,1.08742222222299,1.11613055555706,1.45929722222385
417,-6.78137777777729,0.955555555555556,1.00049786335986,1.00027795766846,1.00032904719687,1.00002425091467,38.12,-6.74339722222243,0.937777777777778,1.00020404886228,1.00028021678795,1.00168250278892,0.999728505524989,94.511,1.10139166666639,1.04849444444396,1.44526944444163
418,-2.05316666666719,0.942222222222222,1.00001336347434,1.00012747163171,1.00108690501437,1.00151699473427,31.65,-2.12035277777732,0.942222222222222,0.999992682192912,0.999912416500122,1.00045455685439,1.000120824588,80.828,1.00921388888949,1.08835555555561,1.44914166666778
419,-1.30387222222278,0.955555555555556,1.00094001609442,1.00099376082415,0.999899342906445,0.999881563248036,38.012,-1.08874444444404,0.951111111111111,1.00108824890212,1.00225285612456,1.00010423313125,0.99999075032254,95.807,1.10348333333337,1.12844444444251,1.51812777777489
420,-2.75567222222198,0.942222222222222,1.00052573242189,0.999852597664432,1.00070901429295,1.00154200710722,38.12,-2.92458611110994,0.933333333333333,1.00061497516763,1.00079963253405,0.999783050135203,1.00029707391912,94.365,1.11201388888836,1.10158888888745,1.45356388888649
421,3.67899166666833,0.906666666666667,1.00053737151137,0.999987502780102,0.999735486027434,1.00021698642047,37.99,3.85377777777909,0.911111111111111,1.00007517740765,0.999851143567985,0.999842988340438,1.00355854464495,95.718,1.08348333333369,1.10216388888571,1.52081944443748
422,-2.85297777777732,0.968888888888889,0.999832629078831,1.00055878044637,1.00019646585355,1.001546193566,38.193,-2.75775277777705,0.964444444444444,1.00422613555663,1.00051713357394,1.00316111498435,1.00024492273554,94.987,1.09600277777779,1.07398888888922,1.50634166666486
