"Run","Bias","CI_Coverage","Gelman_rho","Gelman_log_kappa","Gelman_S1","Gelman_P1","Runtime"
351,-3.32486944444564,0.946666666666667,1.00059960534086,1.00045548546917,1.00033862743894,0.999703123324387,52.654
352,-0.167791666665992,0.924444444444444,0.999807803250935,1.00137422040447,1.00006883433903,0.999962731073229,53.106
353,1.3809777777781,0.955555555555556,1.00173018745276,1.00019970187708,1.00097371055489,0.999813669200473,52.5500000000001
354,-3.25477777777845,0.946666666666667,1.00006949345515,1.00026211681596,0.999903946517868,1.00095970687394,52.374
355,-2.23826666666719,0.924444444444444,1.00048279636507,0.999870137765511,1.00077055394723,1.0005512703056,52.516
356,-1.77248611111155,0.942222222222222,1.00043928540209,1.00183083678928,0.99980964796632,1.00068629537381,52.094
357,-6.75686111110985,0.942222222222222,1.00103615721871,1.00041407809494,1.00137917110036,0.999742417701535,52.814
358,2.06449166666708,0.973333333333333,1.00010213727965,1.00026151863303,1.00042230267461,1.00048530884897,52.244
359,-3.97127222222199,0.951111111111111,1.00023800635979,0.999964825158115,1.00038494367789,1.00025912936064,52.488
360,-1.12884722222164,0.973333333333333,1.00013005473008,1.00012454038579,1.00012447564594,0.99976666340038,53.02
361,-0.134808333331569,0.942222222222222,0.999862616481415,1.00004667693802,1.00050546047808,1.00028663743893,52.4
362,3.36267777777878,0.951111111111111,1.0001019837591,1.00043685230936,0.999785680246191,1.00043529975489,52.415
363,2.85220277777761,0.977777777777778,0.999980743372458,0.999945863249552,1.00068499267736,0.999844722325311,52.309
364,-2.10729166666566,0.933333333333333,1.00110550535645,1.00028750093956,0.999714277022407,0.999833739105016,52.706
365,0.835447222222644,0.955555555555556,1.00116328715443,1.00037589296703,1.00030952931827,1.00055843500379,53.0770000000001
366,-0.419105555555753,0.928888888888889,1.00171241579776,1.00158068180265,1.00107977439454,0.999993949316358,52.38
367,-3.76111666666786,0.955555555555556,1.00037713396497,1.00018280997546,0.999837143496114,0.999869091220022,52.901
368,3.75726111111119,0.951111111111111,1.00329780705306,0.999977934920183,1.00080619346497,1.00035795274225,52.9100000000001
369,5.59996388888784,0.964444444444444,1.00285152457508,0.999907001887238,1.00035916890032,1.00071280589251,52.105
370,2.68159999999996,0.955555555555556,1.0011072374447,1.00035870143603,0.999820381866742,0.999927989536177,52.654
371,2.22910277777755,0.964444444444444,1.00187616283592,0.999814921861294,1.00023010050545,1.00028532929976,52.369
372,-0.785830555555231,0.937777777777778,1.00054786933118,1.00045540006713,1.00026398098304,0.999971206781357,53.403
373,1.58483333333303,0.951111111111111,1.00325988404522,1.0002091681825,1.00028290610715,0.999964491462119,52.734
374,-6.43501666666922,0.928888888888889,1.00001639713981,0.999905012995106,1.00077374279047,1.0002344828224,52.74
375,-1.61149166666412,0.964444444444444,1.00089570277741,1.00030132765216,1.00151990181242,1.00040936925422,53.55
376,2.39999999999971,0.946666666666667,1.00055946408102,0.999965054369363,1.00039294197525,1.00055410638173,52.56
377,1.25628333333305,0.942222222222222,0.999851511110642,1.00013999138706,1.00069719734757,0.999922730769061,53.335
378,-3.1969749999984,0.951111111111111,1.00006985720556,1.00050336241181,1.00002109101188,1.00013697662982,52.731
379,5.37191111110992,0.946666666666667,1.00044370202288,1.00065979826668,1.00137780567579,1.00142003005637,52.784
380,-5.89325833333328,0.946666666666667,1.00122957484179,1.00018507030132,1.00162280316618,1.00007710479658,52.6479999999999
381,-2.60444722222316,0.951111111111111,0.999858815621913,1.00043206881871,1.00070460606454,0.999910360611608,52.221
382,2.79457777778035,0.951111111111111,0.999810012082219,1.00060747363268,1.00003186424913,1.00078463167387,53.146
383,-7.7515111111116,0.933333333333333,1.00102387593369,0.999824118847614,1.00082604205683,1.00072657837793,52.658
384,1.57846388888834,0.955555555555556,1.00177061747833,1.00113425781712,1.00052306873125,1.00016764350112,51.862
385,1.76406666666572,0.946666666666667,1.00049366163107,1.00019194942379,1.00029039963006,1.00077866262396,52.463
386,3.70335555555638,0.955555555555556,1.00077371723476,1.00021606307579,1.0001295260454,0.999866725669684,52.1
387,0.691569444445753,0.973333333333333,1.00006233736904,1.00013161815716,1.0003120472798,0.999901171299744,52.697
388,2.69544722222274,0.964444444444444,1.00030192646949,1.00030256148927,0.999883572020668,0.999785392691845,51.962
389,4.42708333333275,0.964444444444444,1.00043942950812,0.999921327840311,1.00104857941234,1.00026191316659,52.954
390,-2.18323055555528,0.933333333333333,1.00161879664332,0.999863710892207,1.00030464834265,1.00079930884913,52.942
391,-4.38624166666501,0.955555555555556,1.00032238683757,1.00017771317235,1.0015300519013,1.00006117134047,52.391
392,2.738969444444,0.933333333333333,1.00108191216033,1.00048327174547,1.00058772700274,0.999966073276008,52.467
393,-1.55737777777649,0.951111111111111,0.99987692325985,1.00078505872077,0.999982734852863,1.00033229362531,52.251
394,-2.10603333333533,0.942222222222222,1.00185906861049,0.999855128127505,1.000244304339,0.999956539955546,52.547
395,-5.48586388888786,0.946666666666667,1.00115383199226,0.99997393711214,1.0000699018238,1.00002556462694,52.823
396,0.613252777779584,0.955555555555556,1.00088244945151,1.00026233948769,1.00014266244633,0.99979288532732,52.373
397,1.53340000000073,0.942222222222222,1.00172516944555,1.00011393788766,1.00003853859307,1.00024584174833,53.253
398,-0.476644444443351,0.968888888888889,1.00035623648674,1.0007177734686,1.00065744344053,1.00016776717553,52.183
399,-0.0609416666675752,0.96,1.0003166289247,1.00040504096202,1.00049202310478,1.00005742768332,52.917
400,-1.61544166666677,0.955555555555556,1.00019497932957,1.00002947482083,1.00004237081316,1.00038397208799,53.102
