"Run","NoBench_Bias","NoBench_Coverage","NoBench_Gelman_rho","NoBench_Gelman_log_kappa","NoBench_Gelman_S1","NoBench_Gelman_P1","NoBench_Runtime","Bench_Bias","Bench_Coverage","Bench_Gelman_rho","Bench_Gelman_log_kappa","Bench_Gelman_S1","Bench_Gelman_P1","Bench_Runtime","Diff_Bench_Pstar","Diff_NoBench_Pstar","Diff_Bench_NoBench"
451,1.72160833333275,0.964444444444444,1.00010824597548,1.00000762430963,1.00043834109033,1.00064185786574,37.718,1.67921388889044,0.96,1.000632657657,0.999821860276509,1.00005754882119,0.999804385329571,95.284,1.07730277777587,0.987224999999162,1.35818888888734
452,-2.84341666666538,0.937777777777778,1.00024087356217,1.00047573681062,1.00071498027222,1.00036669110443,37.724,-2.94536388888792,0.933333333333333,1.00024074299431,0.999781194065675,0.999944587095058,1.00079144950806,94.211,1.22369722222221,1.04253888888914,1.57491944444386
453,-2.39056944444439,0.937777777777778,1.00143264613106,0.999851551533902,1.00048979162482,1.00005475390862,31.409,-2.53519444444313,0.937777777777778,1.00129266703712,0.999917564928875,1.00066760201468,1.00059065081026,80.417,1.08891111111056,1.01156944444481,1.4242250000033
454,3.18566666666639,0.982222222222222,0.999710935394619,1.00040255218205,1.00022204667525,0.999889673780678,37.98,3.2205527777773,0.977777777777778,0.999845280197853,1.00007297110152,1.00078887682323,0.999875428530088,95.37,1.06325277777942,1.08043888888902,1.47912500000438
455,-0.316916666665936,0.955555555555556,1.00040319306239,0.99975655120151,1.00084453834505,1.00184129400806,37.917,-0.339880555555334,0.955555555555556,1.00288916241732,1.00045743089537,1.00227910565498,1.00056985065401,93.919,1.11523055555495,1.04243888889065,1.3999583333346
456,-4.94994722222331,0.933333333333333,1.00498346654759,0.999888310174426,1.00151324029688,0.999762725697346,37.957,-4.9816666666655,0.937777777777778,1.00011288068555,1.00097274793215,1.00063927128346,1.00011195258699,95.156,1.15419999999854,1.03786388888822,1.4683305555567
457,5.82290277777874,0.973333333333333,1.00306330713958,0.999734641893869,1.00007087333884,0.999886133179433,37.703,6.02094166666677,0.968888888888889,1.00001354292497,1.00049660417699,1.00045094820041,0.999956245998411,94.739,1.00910833333464,1.1590083333342,1.53240555555649
458,-9.58751111111084,0.915555555555556,1.00402697980058,0.999906566191568,1.0004362207106,1.00037853650203,31.262,-9.45634722222288,0.911111111111111,1.0008903935846,1.00011928900167,1.00136948724101,1.00005799197851,80.372,1.0476472222245,1.10773888888863,1.46277500000153
459,0.0285194444438121,0.946666666666667,1.00048188170481,0.999910041936529,0.999972895832444,1.00032390817046,37.992,-0.153280555556344,0.951111111111111,1.00028469751199,1.00014360800744,1.00033540373996,1.00058779770957,95.485,1.0836138888893,1.03017499999977,1.28366666666594
460,-5.84563333333342,0.964444444444444,1.00134782784922,0.999887479674276,0.999817931996821,1.0001000930365,37.603,-5.87339722222016,0.96,1.0012558970018,1.00005951919308,1.00027598985922,1.0000760547747,93.772,1.08925277777994,1.07033888888892,1.5333805555541
461,3.76987499999985,0.937777777777778,1.00218714574052,0.999791329273119,1.00012618012414,1.00000100145749,38.313,3.68023055555469,0.933333333333333,1.00140390352374,1.00021801879426,1.00013404606729,0.999906560054784,95.761,1.06051388889048,1.01891388888658,1.401977777778
462,-4.02388055555687,0.946666666666667,1.00139621427315,0.999963052670568,1.00033170434329,0.99982744841951,38.431,-4.00916944444532,0.946666666666667,0.999709886361131,1.00033505338586,0.999973012268511,1.00056348428947,94.298,1.1545916666656,1.08738055555347,1.35246111110715
463,3.64842222222315,0.951111111111111,1.000189155986,1.00049068644336,1.00028853609519,1.00149359634443,31.805,3.89734166666783,0.951111111111111,1.00034120328866,1.00037510217583,0.999884114067138,1.00030330676401,80.45,1.02523055555476,1.17786666666626,1.54857499999894
464,5.81288333333268,0.964444444444444,1.00032118493173,1.00022352899551,1.00053054745965,1.00015426317517,38.097,5.68416111111181,0.968888888888889,0.999880471215388,1.00010711493625,1.00018396102852,1.00055716451316,95.245,1.10248333333121,1.05926666666475,1.45596666666659
465,-1.47452222222126,0.96,1.00082975927661,1.0000206260002,0.999865453114441,1.00054689730161,37.986,-1.54911111111157,0.968888888888889,1.00055183813217,1.00029830458995,1.00166393055739,1.00081455856832,94.147,1.1234444444454,1.07476111111018,1.43676111111154
466,1.34913888888868,0.96,1.00081127498854,1.00036497902372,1.00051876717319,1.00008426113947,37.87,1.45573333333272,0.96,1.00188165490265,0.999792838196302,1.00106294401334,0.999800709530886,95.202,1.09863333333431,1.05962222221901,1.46197222222268
467,-4.19978611111139,0.955555555555556,1.00024444827554,1.00008213343554,1.00011978469123,1.0005688192548,37.682,-4.2090499999993,0.946666666666667,0.999703563204052,1.00014640679455,0.999878599092993,0.999945205524644,94.217,1.03263888889001,1.07749166666668,1.26337500000072
468,-2.36514722222196,0.955555555555556,1.00041452574811,1.00004947052751,1.00137147100642,1.00006004742032,31.607,-2.48084722222264,0.951111111111111,1.00090683593053,1.00080374759324,1.0000069230323,1.00098992979558,80.385,1.07453611111135,1.08674722222156,1.54997222222193
469,0.750147222223701,0.955555555555556,1.00056873495827,1.00005252198874,1.0009231421356,1.00081133656666,37.929,0.867688888887808,0.955555555555556,1.00130831869079,1.00040677477685,1.00009196687307,1.00106145662697,95.895,1.0872000000012,1.05318055555581,1.3342194444441
