"Run","Bias","CI_Coverage","Gelman_rho","Gelman_log_kappa","Gelman_P1","Runtime"
51,4.10767222222094,0.942222222222222,0.999974988297912,1.0007277883677,1.00114485759156,155.221
52,-4.02440000000058,0.982222222222222,1.00028373454201,0.999800956391016,1.00053520885397,155.261
53,6.06788611111153,0.942222222222222,1.00167272994186,0.99985268345164,1.00033264654379,156.836
54,-3.51394722222389,0.973333333333333,0.999957059995293,1.00029396543739,1.00005813195856,154.605
55,0.895197222221964,0.951111111111111,1.00020547252077,0.999820131678097,1.00063130504733,155.151
56,-0.642988888888432,0.964444444444444,1.0004826183859,1.00045642715295,0.999988739127624,155.213
57,-0.522769444443593,0.937777777777778,1.00000424571054,0.999963656420747,1.00013630078809,155.455
58,-4.20025,0.942222222222222,1.00155204252406,1.00052874963857,1.00037795531537,157.126
59,-1.12806944444498,0.951111111111111,0.999795725424975,0.999820761841514,0.999844312634565,155.041
60,3.45700555555698,0.96,1.00014122764684,0.999991285343659,0.999945118099988,155.073
61,2.62473055555831,0.955555555555556,0.999796537616203,1.00006832085984,1.00020453276317,155.107
62,1.5374833333341,0.964444444444444,1.00236478124572,1.00129678817321,1.00046880839573,155.52
63,2.53121111111288,0.946666666666667,1.00006287327985,1.00067541793438,1.00034661153138,156.718
64,-3.06555277777848,0.96,1.00225236672182,1.00052052977493,1.00055814673302,154.723
65,-0.990144444444142,0.964444444444444,1.00046258299823,1.0004123437578,1.00047278200381,155.336
66,-0.469716666666197,0.951111111111111,1.00058952479033,1.00002637552108,1.00108006275195,154.437
67,-2.1579305555565,0.964444444444444,1.0002403166126,1.00150454446337,1.00152178773884,154.515
68,0.676772222221915,0.955555555555556,0.999971049524636,1.00165698192919,1.00003197756823,155.663
69,-0.0131388888899938,0.955555555555556,1.00037149484901,1.00021058937661,1.00010083246576,154.466
70,2.85873888888865,0.955555555555556,1.00094212403968,0.999833546850909,1.00099760049726,154.979
71,0.902541666665594,0.951111111111111,1.00006551197835,1.00154924004997,1.00006407811837,154.172
72,2.64018055555498,0.937777777777778,1.00222856057547,1.00006872734807,1.00099344116755,154.807
73,0.842208333334505,0.968888888888889,0.999876388075859,1.00060201493094,1.00031375568028,155.159
74,3.4858333333342,0.942222222222222,1.00082602024407,1.0003092997416,1.00009726697698,154.954
75,-1.26272500000077,0.946666666666667,1.00046788097965,0.999814618346282,0.999730181928343,153.935
76,-2.4853416666657,0.964444444444444,1.00340750966637,1.00025398326336,0.999997027962046,155.301
77,-3.35632500000082,0.955555555555556,0.99992432870583,1.00026093818124,1.00007296314976,155.371
78,-2.27278055555526,0.973333333333333,1.00047975004571,0.999995814040172,1.00013771877732,154.354
79,-1.74381666666617,0.946666666666667,1.00144465030786,1.00147492965977,1.00094551916124,153.682
80,-0.192936111110077,0.96,1.00043583614347,0.999890171871024,1.00007450211998,155.219
81,-1.88666111111283,0.946666666666667,1.0028571250697,0.999848770354256,1.00185219905564,155.094
82,1.23060833333344,0.951111111111111,0.999909665116093,1.00015359562414,0.999918290562612,154.89
83,-3.37429166666807,0.946666666666667,1.0035104488869,0.999943748631979,1.00170527787572,154.811
84,1.25980000000022,0.955555555555556,1.00213511910214,0.999765661943851,1.00054358053828,154.722
85,2.14587777777638,0.937777777777778,1.00121089228662,1.00092472031383,1.0000630023045,156.859
86,0.347222222223804,0.96,1.00037623410393,0.999852021963692,0.999878277937645,153.636
87,-1.65250000000051,0.937777777777778,1.00060485417985,1.00242008095895,1.00009536500404,153.78
88,-1.54614999999812,0.968888888888889,1.00000503610268,1.00065104306613,0.999970327832951,154.541
89,-4.94730833333268,0.951111111111111,1.00492620800144,0.99979070063137,1.00046682266757,154.731
90,-1.10712777777551,0.946666666666667,0.999870314187035,1.00029879090752,1.00128415690172,156.328
91,-0.847963888890924,0.946666666666667,1.00112752387436,1.00060866126898,1.0001187810296,155.843
92,4.04751388888822,0.946666666666667,1.00082549081118,1.00013229541232,1.00019105465072,154.658
93,-0.885705555555719,0.92,1.00040986456887,1.00084761317164,1.00088890835768,155.548
94,-0.623619444443897,0.977777777777778,1.00303884723829,1.00111806761984,1.00074176368767,155.362
95,1.64469444444436,0.951111111111111,1.00097573624298,1.00128837170027,1.00016683297727,156.464
96,2.37598611111068,0.955555555555556,1.00111779036941,0.999947299700886,1.0005926772453,154.681
97,0.705369444442974,0.951111111111111,1.00081406706056,1.00047489243551,1.00002630484844,154.504
98,2.26285555555598,0.937777777777778,1.00156954405,0.999823800119393,0.999842986971205,154.43
99,0.301186111110977,0.96,1.00147049889475,1.00001905302576,0.99999638384506,154.486
100,0.990213888888815,0.955555555555556,1.0002485773671,0.999956886443069,1.00006769458656,154.859
