"Run","Bias","CI_Coverage","Gelman_rho","Gelman_log_kappa","Gelman_P1","Runtime"
151,1.87724444443822,0.928888888888889,1.00020907491534,1.00151326816312,0.999826106265455,160.115
152,3.34524444444541,0.955555555555556,1.00014692880852,1.00063638305511,1.00000954283549,160.328
153,2.59332222222215,0.942222222222222,1.00100904341347,1.00191863282924,1.00081661521074,149.844
154,-6.98001944444395,0.924444444444444,1.00028493141604,1.00009134471796,1.00034735095668,160.756
155,-5.42215277777822,0.933333333333333,1.00036981671973,1.00018638313629,1.00034736065152,160.121
156,0.597475000000233,0.982222222222222,1.00088613932194,0.999798052347823,1.00023785553933,160.473
157,2.66258333333039,0.942222222222222,1.00105631916424,1.00032426614696,1.00019929941689,160.49
158,-3.63614722222388,0.968888888888889,1.00105758806958,0.999817185002256,1.00051024653678,151.043
159,-0.171702777776172,0.964444444444444,0.999910170025,1.00008537462943,0.999897497296848,160.354
160,3.15973055555763,0.955555555555556,1.00109232734199,0.999831555002424,1.00052711052639,161.136
161,0.761697222223981,0.933333333333333,1.00633143573568,1.00074482053776,1.00019624987246,159.852
162,-1.59713888888922,0.928888888888889,1.00016870056088,1.00075291281931,1.00006306974638,161.002
163,-1.83570833333202,0.955555555555556,0.999933085820425,1.00018832859126,0.999952445528265,151.437
164,-7.10130833333326,0.933333333333333,1.00031321721298,0.999882444013676,1.00017484687007,160.335
165,-6.08322777777836,0.968888888888889,1.00319126704709,0.999847399416021,1.0003331011019,160.343
166,-3.96931666666699,0.937777777777778,1.00183507448724,0.999848204822443,1.00059518959917,160.258
167,-0.204794444446085,0.951111111111111,1.00011913226368,1.00000265279202,1.00017591371009,161.339
168,2.84416944444483,0.96,1.00359137303343,1.00012888321019,1.00014998284698,151.513
169,-1.30674166666573,0.977777777777778,1.00006681444081,1.00022850038916,1.00041688939844,160.278
170,0.75806666666728,0.955555555555556,1.00056674567686,0.999783443796501,0.999866790816231,160.041
171,-0.668891666665536,0.964444444444444,1.00011451155533,1.00123018256372,1.00180222368889,160.17
172,-2.27500833333324,0.951111111111111,1.0008497648381,1.00093726521234,1.00079796897445,160.585
173,-2.83499166666721,0.968888888888889,0.99996573517878,0.999870200856502,0.999724469180454,150.717
174,1.25521111110987,0.946666666666667,1.00049862806558,0.999766567511882,1.00027154361953,160.252
175,0.130999999999411,0.942222222222222,0.99981539728093,1.0007128534756,1.00075664127867,160.975
176,3.21035833333484,0.951111111111111,1.0012093148172,1.00002182787709,1.00008098357536,159.961
177,5.99318611111201,0.964444444444444,1.00008232745821,1.00059692192077,0.999956570559359,161.123
178,-2.65475277778035,0.937777777777778,1.00029148279425,1.00008997100481,1.00098604219957,160.534
179,2.80779444444407,0.955555555555556,1.00010035886781,1.00033568428271,0.999893330541528,161.926
180,-5.35891388888805,0.955555555555556,1.0002004444106,0.999739205366843,0.999923157451161,151.576
181,0.18576111111124,0.933333333333333,1.0013579714262,1.00070652406014,1.00020138593142,160.837
182,0.345127777779234,0.955555555555556,1.00107456399562,1.0007111793926,1.00044776584786,161.514
183,4.38735833333126,0.937777777777778,1.00023984895065,0.999830040026057,1.00021842917285,160.184
184,-2.58925833333235,0.933333333333333,1.00198239613543,0.999945621648,1.00017530263738,160.017
185,-0.531580555556922,0.955555555555556,1.00039419632355,1.00084295340944,1.00033272816822,151.987
186,-2.21114999999883,0.964444444444444,1.00049928126561,1.00001573055345,1.00068951695954,160.098
187,-0.397975000001315,0.964444444444444,1.00088909408543,1.00135272243434,1.00013888357226,160.326
188,0.0364333333327032,0.928888888888889,1.00074456544805,1.00000168061355,0.999826177720673,160.423
189,-2.48822222222519,0.968888888888889,1.00037779503503,1.00052572037386,1.00035937030986,160.395
190,0.682794444444737,0.964444444444444,0.999914083035774,0.999974923147785,1.00013757156989,152.313
191,-0.803505555555885,0.92,1.00229786903578,1.00042490787082,1.00075244136334,160.95
192,1.94370277777847,0.951111111111111,1.00032480601166,1.00032673584528,0.999865774971574,160.987
193,-6.82428055555332,0.955555555555556,1.00022848077149,1.00060915772455,1.00054507584252,160.114
194,-2.47724166666681,0.955555555555556,1.00027593436623,1.0007336579567,0.999849241574016,160.543
195,0.744044444445989,0.951111111111111,1.00085299233455,1.00020397821346,0.999891048955669,151.123
196,-1.2782666666683,0.964444444444444,1.00037696338773,1.00013620531869,1.00046782420406,159.931
197,2.56118055555564,0.964444444444444,1.0008125229996,1.00056392567583,1.00077259893254,160.708
198,-1.84763055555654,0.937777777777778,1.00099277415567,1.00070674464757,1.00083745923965,159.821
199,-0.281747222219889,0.951111111111111,1.00061083391661,1.00011873415998,1.00044107180197,160.701
200,-0.0274305555550738,0.96,1.00079343218628,1.00008266176871,0.999979405869672,150.86
