"Run","Bias","CI_Coverage","Gelman_rho","Gelman_log_kappa","Gelman_P1","Runtime"
201,0.659891666668282,0.933333333333333,0.999987007456553,0.999779467436757,1.00013546460454,157.792
202,1.82649444444559,0.951111111111111,1.0007074191581,1.00038869496879,0.999759071908526,158.177
203,5.66688333333322,0.946666666666667,1.00423708169573,1.0003610859,1.00052399762691,150.801
204,-1.22408055555449,0.924444444444444,1.00066411125074,1.00154778455587,1.00003834399288,158.718
205,-1.33661388888875,0.968888888888889,1.00183743532807,1.00064817670172,1.00092828553979,157.581
206,-1.28612500000263,0.92,1.00121241260656,1.00014380273442,1.00008529620482,158.66
207,-2.74997222221974,0.955555555555556,0.999749916123011,1.00006206850873,1.00043426670744,157.792
208,-0.723422222221375,0.928888888888889,1.00010434993371,0.999950961660648,1.00052580071212,151.178
209,0.737038888890368,0.973333333333333,1.00160037469233,0.999995552761913,1.00030888813825,157.833
210,-3.17156388888901,0.928888888888889,1.00060662471036,1.00006932785218,0.999741649783134,158.128
211,-5.44257222222354,0.955555555555556,1.00182049884471,1.00039976044287,1.00007753938236,158.012
212,0.77314722222314,0.968888888888889,1.00280964471476,1.00015173725677,1.00001721000067,158.156
213,-0.726247222221987,0.973333333333333,1.00164944082804,1.00155939095542,0.999994240625891,151.221
214,-6.16935277777887,0.942222222222222,1.00000847781579,0.999950018834092,0.999885677182996,158.434
215,-2.77961666666749,0.933333333333333,1.00087742748517,1.00021807505959,1.00041737478606,158.136
216,-4.09915555555482,0.942222222222222,1.00013660412031,0.999763593998341,0.99988497423434,157.846
217,4.67747222222377,0.96,1.00048835364474,1.00157318263398,1.00017960429218,158.082
218,1.37089444444349,0.937777777777778,1.00040157150668,1.00030586631714,1.00003057816275,151.3
219,-3.88585833333457,0.946666666666667,0.999743054927089,1.00022310366617,1.00069182202393,157.787
220,0.0789083333326285,0.946666666666667,1.0025040835392,0.999971495053392,1.00039425942903,157.75
221,-0.491777777779215,0.928888888888889,1.00040768617829,0.999874888312313,1.00059302956079,157.835
222,1.10063611110931,0.96,1.00071892397339,1.00029567139432,1.00025670008974,157.73
223,2.04493055555539,0.92,0.999866928370548,0.999965239031971,1.00023745108881,150.809
224,0.492213888889002,0.928888888888889,0.999978352968119,1.00017818122493,1.00002040872068,157.868
225,0.90596388888939,0.955555555555556,1.0021177997902,0.999953318737377,0.999988593793218,157.581
226,4.66816666666721,0.955555555555556,1.00058460485737,1.00037048208504,1.00049653532489,157.53
227,-0.484819444443783,0.928888888888889,1.00365577533587,1.00108703159473,1.00029529498973,157.148
228,7.63330277777815,0.973333333333333,1.00169545073071,0.999933963520032,0.999788264238295,157.413
229,3.90684444444546,0.937777777777778,1.0020247176168,1.00020341319482,0.999938328711592,157.797
230,0.0486361111106088,0.955555555555556,1.00118762061982,1.00007208698279,1.00015856278876,150.241
231,1.99159444444458,0.955555555555556,1.00007615348581,1.00035814097071,1.00088293274142,157.661
232,-0.447700000000735,0.955555555555556,1.00017965868893,1.00043629459978,1.00020410281672,158.376
233,-2.29304166666647,0.977777777777778,1.00089803453351,0.999840359990265,0.999883427963332,158.858
234,2.4013083333327,0.982222222222222,1.00346815211563,1.00055653820694,1.00006327716085,157.883
235,-1.51053055555305,0.942222222222222,1.00072346368635,1.00011937064798,1.00030086039853,150.92
236,3.64696944444468,0.946666666666667,1.00148758700458,1.00006831125463,0.999759624535671,157.501
237,4.45967499999909,0.968888888888889,1.00049484449513,1.00009870068194,0.999955535125007,158.254
238,-2.52129166666535,0.937777777777778,1.00035989709964,1.00084738331935,1.0005075246467,157.958
239,-2.06901111111011,0.942222222222222,1.00002695527255,0.999795384283087,1.00041212026462,157.955
240,3.27573611111116,0.955555555555556,1.00056834641088,1.00024597934947,1.00033258202276,151.009
241,1.05154444444572,0.96,0.999922329279951,1.00069629569865,1.00049129680862,159.029
242,0.532083333332906,0.933333333333333,1.00097164148173,1.00029461891287,1.0003876675785,157.809
243,-1.53833333333356,0.96,1.00021394502753,0.999817752817975,1.00083151780258,157.649
244,-0.828716666666134,0.942222222222222,1.00270979199469,1.00071626464241,1.00078717953485,158.098
245,-0.478255555555824,0.977777777777778,0.999754315566325,1.00011729460722,1.00061546172497,151.282
246,2.56259999999894,0.951111111111111,0.999925967491908,1.00042775148988,1.00081660313201,157.994
247,-2.12033333333306,0.96,1.00005888343333,1.00078293065107,0.999827858578057,157.794
248,-1.70953611111226,0.951111111111111,1.00020046430551,1.00067069638778,1.00030600583188,157.804
249,-6.67339444444431,0.946666666666667,1.00052471898122,1.00014480915997,1.00029907016441,158.187
250,-0.177541666666785,0.968888888888889,1.00009855481465,1.00085266430406,1.00076312590818,150.964
