"Run","Bias","CI_Coverage","Gelman_rho","Gelman_log_kappa","Gelman_P1","Runtime"
401,-0.828038888890127,0.946666666666667,1.0007673897761,0.999950379518084,1.00047623130233,154.734
402,1.64366388888715,0.964444444444444,1.00091230952011,1.00016009475263,1.0000844566826,155.239
403,1.07676666666723,0.955555555555556,1.00201463197623,1.00006426371494,1.00030970474351,154.3
404,-2.0975611111125,0.964444444444444,1.00031742153202,1.00000541747307,1.00012311020481,154.876
405,-3.45827222222352,0.937777777777778,1.00022249295398,1.0003640630108,1.00046969353301,154.335
406,1.70124999999909,0.973333333333333,1.00224100245779,0.999749301584599,1.00025350780791,154.793
407,-2.32348888888892,0.951111111111111,1.00090065762019,1.00089534027785,1.00000733063376,153.983
408,2.50668333333276,0.96,0.9999913146086,1.00080950169691,1.00062206365786,154.302
409,1.44132777777843,0.933333333333333,1.00003138363505,1.00168365371707,1.00019436477234,154.431
410,5.64741666666935,0.964444444444444,1.00045105912183,1.00044453954474,1.00021650316078,154.138
411,-7.82375277777737,0.937777777777778,1.00109041257276,1.00067881074754,1.00013867230264,154.151
412,-2.27777500000054,0.933333333333333,1.0006042015311,1.00010924173492,1.00011376467682,155.471
413,0.370916666665671,0.968888888888889,1.000520861629,0.999881551389432,1.00207213105148,154.045
414,-7.63959166666699,0.955555555555556,0.999776135482008,1.00063650537215,1.00016714808846,154.042
415,-0.609572222222412,0.942222222222222,1.00013395343761,1.00052678443655,1.00103144368653,154.127
416,0.820405555556264,0.937777777777778,1.00055756006862,1.00085022762538,0.999985193782938,153.768
417,2.84960555555589,0.942222222222222,1.00046675575627,1.00271876126683,0.999998686754937,155.421
418,2.7959361111124,0.955555555555556,1.0004448108127,0.999971262915528,1.00025084138355,154.344
419,0.49175277777777,0.977777777777778,1.00060335172081,0.999904274043847,1.00042641524885,154.255
420,-0.967986111112094,0.942222222222222,1.00185729179262,0.999951960656769,1.00095724430611,154.787
421,-6.26105555555646,0.955555555555556,1.00044447922364,1.00010528056619,1.00017895578951,154.205
422,6.43114722222439,0.951111111111111,1.000129002612,0.999932132810256,0.999905961899265,155.562
423,0.166255555554165,0.951111111111111,1.00048569418897,0.999727397900393,1.0010511781335,154.358
424,-9.10880833333485,0.92,1.00004147861085,0.999993239123472,1.00033667890784,154.114
425,-0.897788888887511,0.982222222222222,1.00032217696465,1.00164112375099,1.00159031388903,154.31
426,-0.271016666670374,0.946666666666667,1.00296577740584,1.0002468004949,1.00132376371554,153.572
427,-1.3138416666649,0.951111111111111,1.00415335461852,1.00036154962508,0.999897695775256,154.625
428,7.12214722222236,0.955555555555556,1.00010254128267,1.00038680295129,1.00030250778505,154.681
429,-4.79951388888994,0.955555555555556,1.00035926640149,0.999974770009481,1.00025963621129,155.052
430,-3.11361388889002,0.951111111111111,0.999969363731424,0.999968914146481,1.00022584647481,154.18
431,0.602566666666891,0.964444444444444,1.00108605549183,0.99990774876911,0.999947008156852,154.249
432,2.75182777777836,0.928888888888889,1.00065337393877,1.00014166917155,1.00008726933321,154.468
433,-0.785638888887851,0.924444444444444,1.00135004677703,0.999782146653288,0.999804352613087,154.168
434,0.195049999999359,0.942222222222222,0.999914472826485,0.999997079228444,1.000784083012,155.018
435,1.72125277777881,0.937777777777778,1.00225405555466,1.00028897944723,1.00083497508225,153.905
436,1.47872500000028,0.96,1.00189073484258,0.999840008157548,1.00012134824451,155.247
437,-1.34272499999981,0.951111111111111,1.00035685476484,1.00098542784959,1.00102501009708,155.314
438,-3.46696944444493,0.973333333333333,0.999972455007279,1.00087742967072,0.999819680874164,154.114
439,5.23971111111206,0.955555555555556,1.00046108158166,1.00097331334131,0.999928692483483,155.052
440,1.75084444444296,0.942222222222222,1.00037987234283,1.00140646510301,1.00041839277187,153.202
441,0.513424999997837,0.933333333333333,1.00337499922697,0.99996429365022,0.99986117346357,154.581
442,-0.264511111108918,0.942222222222222,1.00213009033198,1.00009000219507,0.999927852386221,154.975
443,-1.94945555555595,0.964444444444444,1.00004142572785,1.00051646494993,0.999906807142379,154.177
444,7.27126111111115,0.955555555555556,0.999861718754427,1.00018992278439,0.999814522486553,154.396
445,-5.60414722222175,0.96,1.00001492613068,0.999988410466854,0.9999306791501,153.645
446,2.41739444444431,0.937777777777778,1.00109433053892,1.00044898673517,1.00002932380795,154.295
447,-5.5260277777778,0.933333333333333,1.00068754993842,1.00018481989039,0.999816828918524,155.121
448,-5.3638583333339,0.964444444444444,0.999715586837644,1.00080877826619,1.00017804384481,154.242
449,3.47279444444408,0.951111111111111,1.00127268152823,1.00121849319594,1.00014609900266,155.334
450,-1.26650833333399,0.942222222222222,1.00101534099923,0.999882241542307,0.999910533640797,155.051
