"Run","Bias","CI_Coverage","Gelman_rho","Gelman_log_kappa","Gelman_S1","Gelman_P1","Runtime"
201,0.570794444442212,0.933333333333333,1.00130914533329,1.00024672610611,1.00080364376984,1.00016565960374,54.689
202,2.10090277777753,0.951111111111111,1.00081202004597,1.00047907854695,1.00013881302905,1.00040331152081,55.539
203,5.71702777777746,0.955555555555556,1.00150022079645,1.00071475863453,1.00086148580951,1.00061926309497,50.9449999999999
204,-1.22020277777788,0.924444444444444,1.00115059898317,0.999902808408676,1.00068050599195,1.00014010312208,54.477
205,-1.54332222222209,0.964444444444444,1.00204624392779,0.999774781958136,0.999986599812314,1.00073341463872,56.424
206,-1.24794722222363,0.924444444444444,1.00078358936629,1.00144686324853,0.999911355953931,1.00098155707459,55.122
207,-2.69231944444338,0.96,1.00150006511864,1.00076027620823,1.00180627052317,0.999905472662213,56.272
208,-0.451088888888491,0.928888888888889,0.99982663183985,1.00063288737864,1.00003523463164,1.00027070927605,51.6130000000001
209,0.688938888888955,0.964444444444444,1.00006670711851,1.00026951509967,1.00075843684534,1.00078989392503,54.741
210,-3.26280000000176,0.937777777777778,1.0001391963527,1.00058708693117,1.00066071723049,0.999748733558338,55.149
211,-5.35529166666846,0.955555555555556,1.00043094695636,0.999992396982021,1.00018963541192,1.00050173056939,54.649
212,1.05104722222207,0.964444444444444,0.999938264196579,1.00139205593817,1.00021425801103,1.00038930825384,54.814
213,-0.66133611111042,0.964444444444444,0.999913421486268,1.0003628296321,1.00191961521488,1.00019666202283,50.248
214,-6.32711388888924,0.946666666666667,1.00093207500128,0.999867269043508,1.00074118045355,0.99978849687517,54.431
215,-2.67021111111006,0.924444444444444,1.0014295263817,1.00123184211716,1.00058459939964,1.00040416017792,55.988
216,-4.14543055555643,0.955555555555556,1.00102749481614,1.00002079300469,1.00030674878611,1.00048219250957,54.661
217,4.68506111111116,0.96,0.999939902909496,1.00012225921371,1.00035633141939,0.999848660956922,55.513
218,1.4939472222215,0.933333333333333,1.00196194114256,0.999869145420246,1.00015220012641,1.00020499078194,51.0459999999999
219,-3.84937500000085,0.942222222222222,0.999976478919876,1.00100532018343,1.00023396493768,1.00052942351313,54.436
220,0.039858333333341,0.946666666666667,1.00043958164907,1.00010773918282,1.00143052259,0.999894396145124,55.066
221,-0.541911111110937,0.933333333333333,0.999850333671819,1.00010179859868,1.00150182510107,1.00006918636358,54.577
222,1.21014999999896,0.96,1.00015230279284,1.00188519259394,1.00006366519716,1.00075700073606,54.93
223,1.96268055555593,0.915555555555556,1.00021488387617,1.00015209487461,0.9999987490133,0.999947217942111,50.729
224,0.623169444445046,0.924444444444444,1.00215937126971,1.00050908914395,0.999857598002136,1.00046352781914,54.432
225,0.863822222222004,0.955555555555556,0.999874321482149,0.99978221464254,1.00004790227071,1.00098557334115,55.508
226,4.81286111110985,0.96,0.999792724697056,1.00013257890271,1.00179173782227,1.00090728857855,54.448
227,-0.440269444443094,0.933333333333333,1.00008674310902,1.00034902023558,1.00158554069051,1.00062247782979,55.028
228,7.83554444444476,0.973333333333333,1.00197454632102,1.00059804868346,1.00216828234198,1.00040204390406,54.563
229,3.81443611111262,0.946666666666667,1.00041748133607,1.0003445357459,0.999999500827046,1.00054975122327,54.957
230,0.0616972222225261,0.955555555555556,1.00420857313795,1.00019615690818,1.00052250092798,1.00029898903265,50.2969999999999
231,1.87224166666832,0.955555555555556,1.0020299475307,0.99976481172936,1.00025583641033,1.0005600179555,54.622
232,-0.518200000000941,0.951111111111111,1.00268455760794,1.00034722264526,1.0003923695615,1.00008433618123,56.462
233,-2.3305361111076,0.977777777777778,1.00134200710877,1.00171300616295,1.00027184889133,1.00035251124768,54.772
234,2.42151388888812,0.973333333333333,1.00102609353681,0.999912813603222,0.999960483672653,0.999926437632754,56.298
235,-1.73558611111082,0.937777777777778,1.00010653347106,1.00024946822968,1.00026299280727,0.999866720856402,50.819
236,3.74538333333176,0.951111111111111,1.00136081019476,1.00002120105874,1.00024581860658,1.00248398558245,54.346
237,4.35251666666734,0.968888888888889,1.001911206149,0.999918972076761,1.0007532809889,1.00004927472319,56.218
238,-2.68711388888876,0.933333333333333,1.00079099487636,1.00001541111403,1.00010567046927,1.00039594681265,54.63
239,-2.03733055555584,0.933333333333333,1.00286315985463,0.999901468134141,1.00116899546947,1.0001881265828,56.288
240,3.39748333333323,0.96,1.00035765406497,1.00031921739548,1.00033374231718,0.999921948341238,51.384
241,1.06767500000072,0.955555555555556,1.00041293090004,1.00080730531623,1.00011124607054,0.999837835881491,54.78
242,0.327922222222583,0.928888888888889,1.00204452604623,1.00028222363208,1.00059289093772,1.00033937049392,56.036
243,-1.43523333333186,0.96,0.999718368283856,1.00019713797395,0.999842126787986,0.999776096909462,54.543
244,-0.862050000000903,0.946666666666667,1.00199650267981,1.00005336055961,1.00009946884865,1.00047260977744,56.141
245,-0.309941666666121,0.968888888888889,1.0020707139686,1.00060251574408,1.00158144363784,1.00008471024843,50.963
246,2.66992500000075,0.942222222222222,1.00124077021658,0.999934212828343,0.999780699315898,0.999844180346382,54.758
247,-2.34358055555485,0.955555555555556,0.99998667759579,0.999802858216007,1.00071670742004,1.00146610833857,55.788
248,-1.66903888888866,0.951111111111111,1.00094782633182,1.00182416606366,1.00056499973705,1.0006765925182,54.709
249,-6.85447500000094,0.946666666666667,1.00037717269094,1.00024716377073,1.00103294242492,1.00039479610401,55.051
250,-0.324463888887887,0.964444444444444,1.00160546553013,0.999912017802898,1.00009560989078,0.999923717330928,50.8879999999999
