"Run","NoBench_Bias","NoBench_Coverage","NoBench_Gelman_rho","NoBench_Gelman_log_kappa","NoBench_Gelman_S1","NoBench_Gelman_P1","NoBench_Runtime","Bench_Bias","Bench_Coverage","Bench_Gelman_rho","Bench_Gelman_log_kappa","Bench_Gelman_S1","Bench_Gelman_P1","Bench_Runtime","Diff_Bench_Pstar","Diff_NoBench_Pstar","Diff_Bench_NoBench"
11,-2.35264722222309,0.973333333333333,1.00080101468674,0.999940549016498,1.00053552422547,1.00051860098543,49.185,-2.49004444444388,0.964444444444444,1.00233260041618,0.999888146809601,0.999897808042504,1.00035680096851,151.902,1.11856111111172,1.07008611110945,1.48931388888936
12,7.00581666666742,0.964444444444444,1.00008304628629,1.00052190765735,0.999890396529522,0.999918831606248,49.895,6.80623055555577,0.964444444444444,1.000200431745,0.999764242391574,1.00014678666295,0.999870547534285,150.654,1.06702500000025,1.0591611111104,1.39157499999996
13,-6.69814722222297,0.942222222222222,0.999786307539484,1.00002206748435,1.000759649032,0.999868518424281,47.328,-6.65233611111129,0.937777777777778,1.00209937397972,1.00063507346679,1.00070198626199,1.00043560491321,148.85,1.08441388888907,1.04266388888907,1.36483888889078
14,0.631736111111264,0.96,1.00180556426562,0.999867836841658,0.999938030835613,1.00010323886872,49.529,0.793752777776518,0.955555555555556,1.00030510127702,1.00005753572995,1.00026495191205,0.999939791530953,152.99,1.04737499999999,1.06945277777818,1.37581111111136
15,-7.45114444444483,0.96,0.999698936258582,1.00161589141914,1.00000247838344,0.99998112718865,50.272,-7.3214972222219,0.951111111111111,1.00009116251389,1.00004065664895,1.00064922443704,1.00141757646045,151.135,1.07443055555452,1.16290555555721,1.59124166666705
16,-6.08154999999867,0.964444444444444,1.0006838243837,0.99996930242449,1.00036784853547,0.999812048084112,49.512,-6.05699999999952,0.968888888888889,1.00156776509615,1.00016126793447,0.999906679314074,1.00071312810112,152.421,1.11350000000034,1.12163888888964,1.48940000000263
17,0.229736111112671,0.946666666666667,1.00075126205803,1.00020971895102,1.00123071083475,1.00042594717597,50.045,0.410627777776085,0.951111111111111,1.00250886075914,0.999819471028713,1.00005654213758,1.00018061439072,151.099,1.03611111110909,1.17249166666779,1.60126388888636
18,3.71378333333326,0.96,0.999879309058329,1.0000384093222,1.00042281941874,1.00062790857695,47.112,3.63391944444321,0.951111111111111,1.00044806402796,1.00056706872354,1.00021034819421,0.999844281834601,149.266,1.17701388889202,1.09968333333346,1.51108055555641
19,0.189763888889253,0.96,1.0013910410295,1.00046648378348,0.999866247461765,1.00103212494463,48.991,0.0492722222244528,0.955555555555556,1.00044357673729,1.00038909385235,0.999809400314641,1.00072141519871,151.574,0.971994444442822,1.03470277777862,1.41367499999931
20,-1.32730277777866,0.924444444444444,1.00025536723247,1.00015428327956,1.00013654892345,0.999884181892018,49.874,-1.28973611111228,0.911111111111111,0.999869111919803,1.00107579862143,1.0003115788623,0.999981881090885,150.592,1.07542500000016,1.14957499999945,1.528033333336
21,-0.589719444445424,0.96,1.00287035177817,1.00047057427272,1.00094243025517,1.00001944418015,49.494,-0.634483333333835,0.964444444444444,1.0011332361001,0.999946146774335,1.00007648567056,1.00126459914522,152.354,1.078733333333,0.994769444440955,1.38465833333091
22,-2.53347777777837,0.964444444444444,1.00011038712542,0.999864806753467,0.999866701904838,1.00059710853076,49.874,-2.52851388888917,0.955555555555556,1.00281622055776,1.00035213753677,1.00071749278248,1.00021790904512,151.223,1.19354166666745,1.09302777777819,1.42940833333394
23,0.113555555555829,0.933333333333333,1.00013412384447,1.00010763135331,1.00099961701202,1.00002631968916,47.5889999999999,0.122727777776486,0.924444444444444,1.00171818507117,1.00051730916834,0.999979781358001,1.00003662880887,149.401,1.07110555555637,1.03437777777842,1.41955555555405
24,2.80525833333386,0.973333333333333,1.00040206401769,0.999944809177551,1.00003044180387,0.999805876768129,49.384,2.8007916666675,0.973333333333333,1.00154919682312,1.00022353278052,1.00009643209646,1.00060197149177,152.24,1.13021944444522,1.0682472222224,1.38582777777705
25,-0.549791666667178,0.946666666666667,1.00041129953526,0.999959641667081,1.00058308679893,1.0001816383121,50.24,-0.674194444445344,0.955555555555556,1.00184124539507,1.00015610665345,1.00052706922424,1.00069186570737,151.04,1.08227777777565,1.05211388888978,1.43430277778112
26,-4.26715555555618,0.96,1.00009685005947,1.00074968644836,1.00048478713248,1.00018564072951,49.366,-4.28597222222314,0.96,0.999820263248995,0.999781761183982,0.999888380028755,1.00040889340283,152.133,1.01474444444222,1.08017222222244,1.41636111110927
27,0.955630555558726,0.96,1.00060482638275,0.999870326245004,0.99979354714315,1.00075902679658,49.844,1.09068333333285,0.96,0.999933624508209,1.0007272979923,1.00038118980633,0.999988174819969,150.522,0.979455555555024,1.00812500000013,1.27436944444733
28,0.397458333332311,0.955555555555556,1.00012278826737,0.999755692199087,1.0010141553824,1.00005033252801,49.48,0.348127777777605,0.955555555555556,1.00048778253849,1.00021294998571,0.999950180454096,0.999911883175765,152.037,1.10552222222352,1.09711388888611,1.51471388888752
29,2.39797499999819,0.951111111111111,0.999725311250762,0.999939630252753,0.999954507105405,1.00012970923703,49.941,2.38845277777668,0.955555555555556,1.00049592527067,1.00110305492047,1.00038154337607,1.00003126000135,150.687,1.18301944444297,1.1092694444461,1.47179444444443
30,-7.94369166666676,0.928888888888889,1.00085219190764,1.00049905862967,1.00162163167357,1.00076362071991,47.34,-7.95001388888821,0.924444444444444,1.00128335470719,1.00073269577124,1.0017734116456,1.00007469036399,148.774,1.06729722222094,1.02303055555641,1.39538333333359
31,1.91123611111118,0.942222222222222,1.00200028280214,1.00002598939227,1.00057307443065,1.00005861185502,49.552,2.00929166666747,0.951111111111111,1.00056382165117,0.999921276300666,1.00243508152181,1.00081624241814,152.489,1.06763611111084,1.15361944444484,1.39526111111166
32,3.13384166666641,0.968888888888889,1.00008011416762,1.00013088770503,1.00007583317854,1.00018160544128,50.09,3.05373611111183,0.977777777777778,0.999992410388468,1.00019498057953,1.00163054671522,1.0011172678755,151.097,1.10170833333427,1.08471388888912,1.46523333333382
33,-2.7437166666654,0.964444444444444,0.999995556423831,0.999852621015796,1.00065621764625,1.0000101539673,49.309,-2.7278138888886,0.96,0.999896842697551,0.999842686802586,0.99970848979637,1.00069907464134,152.172,1.09680833333276,1.01931666666666,1.3384138888877
34,-2.4617944444439,0.946666666666667,1.00017288251065,0.99990704798781,1.00006481497529,1.00015168710349,50.149,-2.36113055555637,0.942222222222222,1.0014521446325,1.0003152963716,1.00046331274896,1.0004670418024,150.717,1.04841388888799,1.08327222222222,1.36550277777875
35,3.50256388888909,0.955555555555556,0.999837346525985,0.99998184399746,1.00128614192454,0.999821703142026,47.369,3.62928888889006,0.96,1.00082965543263,1.00046187313242,0.999919649100058,1.00022170439741,148.956,1.09981111111011,1.05814166666819,1.38764166666751
36,5.85007222222255,0.946666666666667,1.00007908374624,1.00010779467849,1.00025906843743,1.00071920006339,49.492,5.63920555555459,0.942222222222222,1.00011788002179,1.00090060351687,1.00022245974019,1.00010525782478,152.334,1.16392777777735,1.11738888888964,1.54421111111021
37,2.61010277777668,0.942222222222222,1.00090558489014,1.00060964770866,0.999995358790004,1.00085156899576,50.05,2.51645277777751,0.933333333333333,1.00056439256598,1.00025138443556,1.00144172400612,1.00043354574432,150.665,1.03156944444226,1.0599027777784,1.46620555555527
38,-1.30925277777863,0.955555555555556,1.00047856607993,1.00066133186798,1.00118979816102,0.999927971718676,49.174,-1.25780277777984,0.955555555555556,0.99996448426817,0.999945522115543,1.00175225520675,1.00000315576173,151.866,1.03051388888981,1.06485277777752,1.44881111110883
39,-5.62081388888996,0.964444444444444,1.00048624736774,1.00047691543575,1.00049739641731,1.00035633586901,49.934,-5.82075000000082,0.964444444444444,0.999942540059445,0.999842959478801,1.00201155956925,1.00003719333096,150.581,1.14063888888783,1.02954722222231,1.44029722222223
40,0.838247222223653,0.946666666666667,1.00110925910344,1.00010554334728,1.00026298740053,0.999849695602398,47.395,0.835163888890332,0.946666666666667,1.00018382256858,0.999907568724545,1.0001325583752,0.999788333741549,148.97,0.959008333333877,0.951952777778254,1.25372777777776
41,-0.476680555554027,0.964444444444444,1.00186810406472,1.00135589555944,1.0013473454659,1.00023714860515,49.521,-0.24922777777795,0.968888888888889,1.00061669946367,0.999913108547771,0.999859215758478,1.00059161446269,152.049,1.04331111111249,1.11989722222328,1.4708972222196
42,-2.36286111111035,0.946666666666667,1.00054801036646,1.00008810195381,1.00045270317553,0.999963240533218,49.988,-2.55429166666739,0.946666666666667,1.00052700810362,1.00015023009794,1.00005312497534,1.00062581273624,151.152,1.12285833333244,1.01226666666616,1.26773055555575
43,-2.84054722222173,0.915555555555556,1.00059023500262,1.00051637107193,1.00013905990651,1.00012857071256,49.411,-2.63778333333378,0.92,1.00059797559634,0.999958195352976,1.00014728332191,0.999799774684827,152.037,1.02601111111142,1.14226388888804,1.41685277777757
44,-4.26597499999993,0.951111111111111,1.00081355826083,1.000019294067,0.999827675908361,1.00006629770226,50.064,-4.2629638888895,0.951111111111111,1.00090225348811,1.0001310760488,1.00017926097906,1.0002805742811,151.233,1.07259722222261,1.00353055555683,1.43163333333199
45,-2.11507499999978,0.951111111111111,1.00014908189952,1.00020858990619,1.00068344080766,1.00073365969234,47.4649999999999,-2.35559444444488,0.946666666666667,1.00042977336623,1.00004662263603,0.999890244044566,0.999847975870861,149,1.11977222222257,1.11559722222347,1.49584166666513
46,2.90332222222237,0.96,1.00060659628819,0.999980726971532,1.00088551266202,1.0005681759843,49.379,2.87686944444516,0.955555555555556,0.999713627581923,1.00022083689644,1.00086387825343,0.999900885482912,152.142,1.03836944444736,1.03926666666804,1.47062500000177
47,-3.66246388888867,0.937777777777778,1.00142981565897,0.999796362139627,1.00059218853959,1.00033232583332,49.767,-3.6565083333306,0.937777777777778,1.00093181826367,1.00051942188874,1.00054025124701,1.0008780525876,151.152,1.11151944444584,1.15708055555831,1.55040555555936
48,-3.73622222222228,0.933333333333333,1.00177832906373,1.00145650091843,1.00026046613298,1.00001041379622,49.275,-3.75831666666677,0.933333333333333,0.999707918940295,1.00012976214046,1.00067665699636,1.00022352986949,151.903,1.08347222222347,1.06086111111033,1.47622222222098
49,2.33175555555566,0.928888888888889,1.00019302609074,1.00023808758335,1.0000817879369,1.0001359649501,49.905,2.3466694444443,0.946666666666667,1.00106280956229,1.00040502096445,1.00084390839085,1.00009914319182,150.49,0.998919444442721,1.06756111110787,1.31653055555635
50,-2.02688888888892,0.96,1.00244411118177,1.00018289254413,1.0009621920811,1.00073444904549,47.449,-2.11653888888927,0.951111111111111,1.0000230447935,1.00056348745168,1.00007996785836,1.00032863972009,148.923,1.10077222222274,1.08751666666614,1.46260000000304
