"Run","Bias","CI_Coverage","Gelman_rho","Gelman_log_kappa","Gelman_S1","Gelman_P1","Runtime"
51,3.9354194444439,0.937777777777778,1.00131672275565,0.999771520609201,0.999925282019692,1.00001222618258,53.645
52,-3.9786944444437,0.982222222222222,0.999861416699799,1.00063922005969,0.999724036378522,1.00056089950387,54.279
53,6.18351388888952,0.942222222222222,1.00253387173732,1.00040211216959,1.00023749414251,1.00041734270172,52.773
54,-3.39963611111275,0.968888888888889,1.00152614137588,1.00092343764696,1.00108785799115,0.999863761699415,53.327
55,0.809386111109925,0.942222222222222,1.00036923139391,0.999882468967782,0.999865984483758,1.00053840596293,53.553
56,-0.712191666667514,0.955555555555556,1.00092391549361,1.00026390133189,0.999747172716767,1.00053104007318,53.656
57,-0.630194444444884,0.937777777777778,1.0002963053391,1.00006398633195,1.00118910828955,1.00017176685207,53.949
58,-4.07321111111135,0.946666666666667,1.00113868022549,0.99981717025255,1.00040458983866,0.999940477852414,52.576
59,-1.14491111111367,0.955555555555556,1.00024744580884,0.999925300040587,1.0007398453481,0.999969748143688,53.378
60,3.51827777777736,0.964444444444444,1.00130888971426,1.00028851743166,0.999837061764777,1.00008160255077,54.375
61,2.70576666666778,0.955555555555556,1.00013386805386,1.00018667050829,1.00080589758286,1.00034367068797,53.221
62,1.53468333333368,0.964444444444444,1.0021912859331,1.00088821718245,0.999860528773008,1.00018327072921,54.226
63,2.55091388888808,0.96,1.00092645721361,1.00008059006524,1.00009227206645,1.0007414227142,52.397
64,-3.13018055555594,0.964444444444444,1.00116300916876,1.00027042880493,0.999937912474616,1.00008738638269,53.081
65,-0.941549999999869,0.964444444444444,0.999898811181957,0.99995568009944,0.999972057311648,1.00045039994903,53.925
66,-0.513297222218922,0.951111111111111,1.00028455967956,1.00122857854532,1.00147619084683,1.00071174004772,53.516
67,-2.42301666666607,0.955555555555556,1.00007001557314,1.00030876859192,1.00029584652389,1.00003587604812,54.395
68,0.881377777778315,0.955555555555556,1.00076873884028,1.00032554692982,0.999769379647171,1.00180471322746,52.255
69,0.125711111110423,0.955555555555556,0.999957457216628,1.00067108652849,1.00024495702332,1.00159763009018,52.777
70,2.52658333333168,0.955555555555556,1.00105365896004,1.00013269102653,1.00041150158577,1.00017813373896,54.178
71,0.838913888888051,0.951111111111111,1.00020341993741,1.00028646912133,1.0004909322592,0.99987641778023,53.203
72,2.78603611111009,0.937777777777778,1.00028431273571,1.00017830370521,1.00128868139419,1.00044859854008,53.985
73,0.968366666665715,0.968888888888889,1.00039748775708,1.00134035259525,1.00069457658738,1.00005066684364,52.16
74,3.62283333333241,0.951111111111111,1.00021617718863,0.999976566208278,1.00033675790944,0.99979327464031,53.233
75,-1.38870833333469,0.946666666666667,1.001269535074,1.00075580862995,0.999898454355407,0.999939825287418,52.659
76,-2.34648611111003,0.964444444444444,1.00325457940769,1.00009375180812,1.00147733694752,1.00081743532816,53.429
77,-3.56122222222153,0.951111111111111,1.00095071833319,1.00023215725329,1.00078176551496,1.00078263272858,54.43
78,-2.18350000000005,0.977777777777778,1.00011579981705,1.00129458950724,1.0004319741112,1.000558910856,52.188
79,-1.66038333333378,0.946666666666667,0.999951013075037,1.00035200853176,1.00052012939564,1.00016342195158,52.399
80,-0.0606500000003507,0.955555555555556,1.00250585337982,0.999911769265878,1.00003886536224,0.999900488957808,52.2439999999999
81,-1.98588611111472,0.96,1.00020129512352,1.00039665518646,1.00061724237612,1.00027992899656,53.49
82,1.20667499999977,0.96,1.00054088339066,1.00014270243714,1.00090719933363,1.0001018801676,54.306
83,-3.34249444444141,0.955555555555556,1.00006106132155,1.00036764971443,0.999816387094616,1.00030624071203,53.394
84,1.23916944444244,0.955555555555556,1.00064621758198,1.00009060805088,0.999743937602329,1.0000808969479,53.989
85,2.03464722222332,0.951111111111111,1.00132497991079,1.0001079520631,1.00022793647524,0.999820295385324,52.169
86,0.618277777777101,0.96,1.00108179531444,0.999957163607431,1.00016618108496,1.00052060999856,52.075
87,-1.66090833333412,0.937777777777778,1.00055940291569,0.999821297586409,1.00018268248461,1.00079797223731,52.793
88,-1.48290555555551,0.968888888888889,1.0013507223397,0.999950366259279,1.00079790983336,0.999797489255047,53.17
89,-4.98546111110947,0.955555555555556,1.00015565838221,1.00066814938594,1.00051558902074,0.999949020402892,54.498
90,-1.14130833333325,0.942222222222222,1.00021154826544,1.00048806047018,1.00085381979837,1.00027925673636,52.657
91,-0.84223333333163,0.951111111111111,1.0010183014421,1.00006993811604,1.00037108750654,0.999959931678851,53.172
92,4.17517777777731,0.946666666666667,1.00022432440511,1.00070546320571,1.00169843534868,1.00032070015861,54.804
93,-0.980597222221726,0.911111111111111,1.000761452768,1.00086484612811,1.00042778165558,1.00067507131973,53.479
94,-0.567697222223831,0.977777777777778,1.0009090371736,1.00003578185832,1.0002513955143,0.999776706309169,54.19
95,1.66200833333463,0.946666666666667,1.00092945612307,0.999962463447472,1.00027649643391,1.00121627453694,52.8200000000001
96,2.22961666666654,0.964444444444444,1.00001517117494,0.999848911718372,1.00109179559582,1.00015554770591,53.253
97,0.475727777776502,0.946666666666667,1.00023913705265,1.00067796783875,1.00034918788118,1.00009212810436,54.518
98,2.27219722222047,0.933333333333333,1.00233320899394,0.999830833271833,1.00150958056368,0.999879928098928,52.097
99,0.560463888889994,0.955555555555556,1.00003929306827,1.00044044934815,0.999876564580481,1.00082443252581,52.932
100,1.02238888888775,0.96,1.00131724090403,1.00050683738669,1.00083096093686,1.00246182582476,52.8470000000001
