"Run","Bias","CI_Coverage","Gelman_rho","Gelman_log_kappa","Gelman_P1","Runtime"
101,-0.439474999997726,0.937777777777778,0.999963363384955,0.999900058218749,1.00018633913249,154.831
102,-2.47978888889,0.96,1.00015292762819,1.00042745441803,1.00055593909908,153.738
103,2.71692500000062,0.955555555555556,1.00028675486674,1.00029121995338,1.00162046154556,153.528
104,-0.523616666666015,0.942222222222222,0.999891535798924,1.0004723984845,1.00165328428082,155.592
105,0.569700000000617,0.946666666666667,1.00177853622698,1.00052799784786,1.00024687966813,154.286
106,3.23149444444547,0.973333333333333,1.00144794564976,0.999855993760786,0.999974218924347,155.954
107,1.64371388888837,0.937777777777778,1.00084654781391,0.99985594418259,1.00009057796727,154.951
108,0.684255555553266,0.951111111111111,1.00150404931897,1.00008643110211,1.00024085573141,155.548
109,-2.38337499999736,0.955555555555556,1.00041697932498,1.00136177177332,1.00004616552298,154.764
110,-0.6826944444444,0.964444444444444,0.999719542172698,1.00005360175102,1.00007874915391,155.058
111,2.07897222222262,0.955555555555556,1.00090137473745,1.00006151801614,0.999821116916817,155.407
112,4.35126944444563,0.924444444444444,1.00239589120456,1.00082937413999,1.00084331279191,154.608
113,-1.46601111111051,0.951111111111111,1.00001136291714,1.00063992645994,0.999767080365381,154.604
114,0.61552222222086,0.92,1.00077562617522,1.00012057136694,1.00073404067966,154.785
115,2.84506666666818,0.946666666666667,1.00107328408564,0.999709585875286,1.00047017065774,154.538
116,-4.88495833333416,0.964444444444444,1.00101250549202,0.999872740493724,1.00004385675135,155.618
117,-0.0469305555569328,0.933333333333333,1.00046556733356,1.00015632134736,1.00057510053735,154.489
118,-2.81387777777775,0.951111111111111,1.00136081101005,1.00011873513468,1.00023881498868,153.853
119,-3.59681388888783,0.964444444444444,1.00039783869753,0.999799505010838,1.00045135463467,155.662
120,-3.91276666666761,0.946666666666667,1.00038108384717,1.00117178455793,1.00030037644715,154.886
121,2.29508055555673,0.946666666666667,1.00003741919784,0.999906349812197,1.00010834386725,154.524
122,2.52228333333172,0.96,1.00051538998522,1.00013236303299,1.00187653153537,154.018
123,-4.07849722222279,0.937777777777778,1.00120704908897,1.0001713518311,0.99976923786076,154.554
124,-1.73450833333314,0.955555555555556,1.00041853634611,1.00018574211193,0.999742530698176,155.232
125,0.643277777780306,0.92,1.00008417353679,1.00051885238511,1.00034485075297,154.588
126,0.762672222220892,0.964444444444444,1.00097691868568,0.999932423937525,1.000205301526,156.098
127,-2.76772499999997,0.96,1.00101970392762,0.999881907523794,1.00186136079069,155.31
128,3.07683333333204,0.924444444444444,1.00074816765232,1.00050440577487,1.00019787870831,155.283
129,0.00659722222145983,0.924444444444444,1.00039668055727,1.00033569734304,1.0007925256628,155.147
130,0.842191666667228,0.933333333333333,0.999921086643262,1.00074503158527,1.00009600481661,155.75
131,2.75097500000199,0.964444444444444,1.00051594250842,0.999987561505165,1.00014737782913,154.807
132,-0.849727777778105,0.942222222222222,1.00136171623248,1.00024008098873,1.00039526429594,153.825
133,-3.89671111111184,0.96,1.00170539396959,1.0002327844965,1.0000261989619,154.314
134,-1.89287222222408,0.96,0.999957519605633,0.999972094395105,0.999867621567179,154.835
135,2.77465555555435,0.946666666666667,1.00037496059348,1.000307598088,1.00008724051997,154.301
136,1.58185277777838,0.96,1.00217265313843,1.00201592733189,1.00075647354392,155.493
137,0.842166666666883,0.942222222222222,0.999824230795714,1.00044039265208,0.999776399703147,155.011
138,-4.99548333333327,0.933333333333333,1.0020080738901,0.999900483882148,0.999719793505685,155.147
139,-5.45210000000036,0.933333333333333,1.0016954778544,0.999982095431201,1.00051542769722,154.26
140,-3.01928888889067,0.946666666666667,0.999890414124216,1.00056691742592,1.0002991532342,154.512
141,0.262227777777418,0.973333333333333,1.00187173696214,1.00004723990211,1.00009630589518,154.705
142,-0.240397222224574,0.951111111111111,1.00184074574535,1.00087598605373,0.999889998608413,154.219
143,-3.05335555555534,0.96,1.00049404283111,0.999942472495779,0.999875706664656,156.267
144,4.86627499999863,0.942222222222222,0.999829845425328,0.99978242111067,0.999873249009614,155.994
145,1.5087583333321,0.942222222222222,1.00087131624754,1.00048011482232,1.00028550610892,156.788
146,-1.29069166666676,0.951111111111111,0.999820048953221,0.999843540651251,1.00061233426553,154.955
147,2.13172499999981,0.942222222222222,1.00390304867426,1.00080997075725,1.00106165885875,154.802
148,1.48186388888945,0.942222222222222,1.00035301304317,1.00005899318392,0.999911734321053,154.693
149,-2.56116666666667,0.955555555555556,1.00004460681332,0.999966755787727,1.00074199936019,154.671
150,5.38334444444499,0.964444444444444,0.999900597515916,1.00007220903312,0.999954353223467,154.608
