"Run","NoBench_Bias","NoBench_Coverage","NoBench_Gelman_rho","NoBench_Gelman_log_kappa","NoBench_Gelman_S1","NoBench_Gelman_P1","NoBench_Runtime","Bench_Bias","Bench_Coverage","Bench_Gelman_rho","Bench_Gelman_log_kappa","Bench_Gelman_S1","Bench_Gelman_P1","Bench_Runtime","Diff_Bench_Pstar","Diff_NoBench_Pstar","Diff_Bench_NoBench"
151,-4.08708888888852,0.946666666666667,1.00079581031813,1.00005965017918,1.00046465006538,1.00036447448354,43.038,-3.95574722222165,0.964444444444444,1.00025830639953,1.00019159792455,1.00028843827224,0.999870901185962,111.618,0.922886111109749,1.1269611111105,1.36232500000184
152,-0.506716666666196,0.937777777777778,1.00049576818742,1.00017376053132,0.999977667863024,1.0005379725553,43.2260000000001,-0.744591666666095,0.933333333333333,1.00058775093449,1.00095560907519,1.00086004000699,1.00064720727216,107.917,1.08319166666491,1.05918333333251,1.45696388888809
153,-4.3516388888914,0.937777777777778,1.00192942495521,1.00056561199559,0.999716746492029,0.999935738135636,38.488,-4.2948944444437,0.946666666666667,1.00072533682452,1.0000674866953,1.00056108109536,1.00002392197708,97.4759999999999,1.05349999999881,1.06192222222246,1.41041666666718
154,1.36895277777688,0.933333333333333,1.0017527292443,0.999915763651019,1.00092892682594,0.999796650106831,43.79,1.42450000000101,0.937777777777778,1.00068598246409,1.00098536798809,1.00095756761002,1.0000827748905,111.218,0.960877777777823,1.04361944444238,1.26810833333239
155,-1.99666944444531,0.933333333333333,0.999992422279612,1.00014794375392,1.00032581555466,1.00017026670297,43.23,-2.16189166666629,0.937777777777778,1.00193521143172,0.999992784772159,1.00049004215624,1.0001986976222,107.571,1.11158055555597,1.04896944444399,1.50786111111082
156,1.72258888888806,0.942222222222222,1.00149230608326,1.00049770071802,1.00079859819457,1.00009515949421,43.79,1.8098222222212,0.951111111111111,1.00033415394549,0.999875952249945,0.999979135336259,1.00118302478963,112.206,0.991822222225128,1.04091111111492,1.3056555555602
157,1.84835555555416,0.96,0.999978912723791,1.00067086252492,0.999889176425645,1.0001769982693,43.753,1.47808055555474,0.964444444444444,0.999943485083181,1.00149311732204,1.00061862016838,1.00028267602128,107.751,1.23176388888832,1.0754944444432,1.59124166666533
158,0.573461111110923,0.946666666666667,1.00233663342319,1.00020944284257,0.999895308749297,1.0004605094631,39.086,0.679572222222098,0.937777777777778,1.00220464798145,1.00068068400663,0.999994278350976,0.999868979639544,97.849,1.12347777777571,1.04736111111265,1.42046666666929
159,2.76181111111107,0.946666666666667,1.0000930488418,0.999977385644667,1.00050054993393,0.999740061658154,43.57,2.84308611110972,0.946666666666667,1.00007370295783,1.00083877798362,1.00046385514388,1.00086679955968,111.561,1.10285833333179,1.12548333333384,1.434074999999
160,-0.278880555554731,0.933333333333333,1.00183334747367,1.00079293142539,1.00128121779961,1.00014155417278,43.728,0.00730833333382141,0.937777777777778,1.00022223790193,0.999964849951834,1.00138397204046,1.00009364784453,107.325,1.13952499999985,1.2198249999997,1.56722777777652
