"Run","Bias","CI_Coverage","Gelman_rho","Gelman_log_kappa","Gelman_S1","Gelman_P1","Runtime"
101,-0.648986111111564,0.937777777777778,1.00001863491366,0.999819738752424,1.0001871370205,0.999814714716826,53.025
102,-2.71932777777762,0.964444444444444,1.00219530171193,1.00079728705996,0.99996596682761,1.00011082474098,53.861
103,2.74598611111194,0.955555555555556,1.00091383660395,1.0003088845723,0.999765051085523,0.999956254093165,51.553
104,-0.501058333331158,0.942222222222222,1.00050592326621,0.999858090251162,1.00054695056839,1.00082189224136,53.2
105,0.569241666667106,0.946666666666667,1.00154627931511,1.00025142431367,1.000473342514,0.999983599651695,54.004
106,3.32791944444555,0.973333333333333,1.0003968873404,1.00088528312728,1.00004782372984,0.999999073635513,53.49
107,1.54709444444559,0.933333333333333,1.00102390585703,1.00027631931926,1.00035285093384,0.999954240129625,54.009
108,0.788411111111282,0.946666666666667,0.999821241283004,1.00055513049632,1.00012693164632,1.00042626163132,52.0989999999999
109,-2.27170277777732,0.955555555555556,1.00332413905287,1.00134986143503,1.00076320882181,1.00048765108847,52.938
110,-0.582258333331372,0.968888888888889,1.00086453878417,0.99991637345281,1.00088518828296,1.00058906033343,54.021
111,1.99358333333138,0.951111111111111,1.00005449756176,1.00009649903507,1.00114758464664,1.00032343998631,53.221
112,4.37056111111257,0.928888888888889,1.00117504083756,1.00003642225735,1.00028033941368,1.00096481087533,53.885
113,-1.40923888888993,0.946666666666667,1.00124896932995,1.00019413868917,1.00003768934329,1.00052848114643,52.248
114,0.701630555554184,0.928888888888889,1.00009086865534,1.00040625400717,1.00032852020054,1.00036190885017,53.27
115,2.83487777777794,0.946666666666667,1.0001094741378,1.00009749625947,1.0000350821732,1.00052828465889,54.575
116,-5.15649722222198,0.973333333333333,1.00166141872552,1.00028630383144,1.00106808186878,1.00053957532371,53.042
117,-0.186272222222895,0.933333333333333,1.00023120964973,1.0007265755364,1.00037379816997,1.00039822839018,54.067
118,-2.82382222222331,0.946666666666667,1.00181937738776,1.00026496601094,1.00016105610048,1.00007420785779,52.035
119,-3.40894166666653,0.964444444444444,1.00027245386829,0.99988425592067,0.999847780558351,1.00121258838352,53.186
120,-3.86723055555632,0.946666666666667,1.00226930426113,1.00013719536199,1.00054063466972,1.00007662537749,54.036
121,2.25868611110977,0.937777777777778,1.00083874754219,1.00018246482344,1.0002167974648,1.00027777741049,53.022
122,2.46100833332986,0.96,0.99978505154411,1.00029843982013,1.00042746776386,0.999899242512434,54.351
123,-4.11032222222188,0.933333333333333,1.00059512550029,0.999985678487529,1.00017881254035,0.999911264109723,52.15
124,-1.72820555555421,0.955555555555556,1.00078415469304,1.00086903991891,0.999865092946069,1.00001911998068,53.284
125,0.403602777777321,0.915555555555556,1.00090248707378,1.00026329189485,1.00024408685761,1.00051138336304,54.164
126,0.800438888889014,0.96,1.0021515340764,0.999893248385122,1.00028987410873,1.00013389197198,53.433
127,-2.71560277777869,0.96,0.999827146328329,1.00031184023616,1.00118045214533,0.999802151141878,54.6
128,3.14379444444476,0.928888888888889,1.00065314991231,0.999821235119599,1.00085991192264,0.999888264147983,52.958
129,0.0763138888883117,0.928888888888889,0.999727804637258,1.00011656369783,0.999838085547839,0.999909575676837,54.317
130,0.764863888888585,0.928888888888889,0.99997442639948,0.999861473604839,0.99994815533938,1.00032648445557,52.102
131,2.60356944444616,0.96,1.00010986820758,1.00044378329901,0.999793110071766,1.00023327866299,52.894
132,-0.877555555555511,0.946666666666667,1.00110383730123,0.99997784122877,1.00050400818425,1.00083132293027,53.499
133,-3.87537777777778,0.96,1.00066843926955,1.00009873581264,0.999854232628813,0.999987290423093,52.932
134,-1.80425833333478,0.955555555555556,0.999829563154782,1.00013131156705,1.00011642898142,1.00096161550409,54.092
135,2.66061944444344,0.946666666666667,1.00058858582194,1.00039871347592,1.00004672857351,1.00030577474086,52.256
136,1.68763333333237,0.955555555555556,1.00164427087506,1.0003514512409,0.999979635750409,0.999754593042862,53.437
137,0.658466666666296,0.937777777777778,1.00109128281922,1.00143832693229,1.00026579798746,1.00030127327298,54.346
138,-4.78203888889027,0.937777777777778,0.999910637706681,1.00005629116627,1.00031260095822,1.00112720398644,53.143
139,-5.38242500000243,0.928888888888889,1.00165205695818,1.00042499965566,1.00020770737146,1.00080945184763,53.899
140,-2.98371111111222,0.942222222222222,1.00006539186663,0.999989275268846,1.00044696917641,1.000959675631,52.086
141,0.143874999999344,0.964444444444444,1.00004422236875,0.999992800168905,1.0001279293113,1.00058976048456,52.892
142,-0.182563888888896,0.942222222222222,0.999812054296811,1.00000577915441,1.00198608912543,1.00010129141404,53.91
143,-3.26339999999945,0.955555555555556,0.999919231851751,1.00118380457436,1.00010114701727,1.00086950638598,53.219
144,4.75182499999924,0.937777777777778,1.00186554536226,1.00033389472723,0.999939099521156,1.00019944778669,54.058
145,1.5038777777776,0.942222222222222,1.00097907996839,1.00023576790386,1.00073348575159,1.00013631405727,52.636
146,-1.38719444444239,0.946666666666667,0.999887830160745,0.99988982393805,1.00058737658091,1.00047595590918,53.209
147,2.0084305555541,0.942222222222222,1.00100546218603,1.00008401810265,1.00032886385979,1.00039721650685,54.2140000000001
148,1.64760277777841,0.933333333333333,1.00056280370509,1.00081861424606,0.999955760654174,1.00133721682087,53.237
149,-2.43245833333246,0.96,1.00171625353189,0.999774602609144,0.999857709077212,1.00038907187175,54.36
150,5.49097777777714,0.968888888888889,0.999833705791012,0.999891793439595,1.00084642620365,1.00028126174869,52.187
