"Run","Bias","CI_Coverage","Gelman_rho","Gelman_log_kappa","Gelman_S1","Gelman_P1","Runtime"
301,-3.97919444444473,0.937777777777778,1.001961066173,1.00028032568531,1.00019722359209,1.00111349026049,51.852
302,-1.56623055555485,0.964444444444444,1.00120810984639,1.00011183369424,1.00152577910086,0.999787838717277,52.234
303,-3.38327777777844,0.964444444444444,1.00008196634424,1.000458378235,1.00115841908082,0.999844883393098,52.63
304,-2.3989805555569,0.96,1.00039162584035,1.00060783062644,0.999753706507253,1.00046777263288,57.171
305,-2.96085277777756,0.951111111111111,1.00109506011282,1.00002166830282,1.00162786158354,0.999861629389989,51.8440000000001
306,4.57575833333202,0.96,1.00071041031095,1.00003586927916,1.00062135252993,1.00088250319709,52.312
307,-7.60418611111217,0.942222222222222,1.0018374123205,1.00147147647532,1.00018736960016,1.00034861216431,52.291
308,5.9970750000011,0.964444444444444,1.00049686629436,1.00016080800045,1.00072998821466,0.999741963517422,52.1519999999999
309,1.02147777778072,0.937777777777778,0.999925653336754,1.0000449353675,1.00010511767327,1.00170306262843,54.71
310,-1.78022777777825,0.973333333333333,0.999957250900507,1.00039721756114,0.999924107166806,1.00067923392088,52.542
311,-2.82121388888556,0.96,1.00028153713215,1.00023078781601,1.00175578445964,0.999995488035369,59.355
312,-1.60683888888825,0.968888888888889,1.00115977241658,0.999969356339271,1.00041224429014,1.00041176380804,52.322
313,-6.11336666666689,0.96,1.00003250555515,1.0004618028282,1.00064886425011,1.00014744313821,52.261
314,6.51785277777999,0.973333333333333,1.0005160330052,1.00051073738036,1.0000125250675,0.999886062616785,51.806
315,-3.55028888888812,0.951111111111111,1.00074747486118,1.00000901458513,1.00021252249599,1.0002587697205,51.998
316,1.20536666666789,0.924444444444444,1.0003272034715,1.00066967603737,1.0006893389269,1.00093768339816,60.295
317,-2.41417500000122,0.951111111111111,1.00067987401675,0.99983001854923,1.00008966013515,1.00055422717439,53.543
318,0.850530555556018,0.951111111111111,1.00005027510797,0.999896901317532,1.00150295200509,1.00021085926184,52.909
319,-3.65954722222216,0.96,1.00150834059118,1.00001106875815,0.9999753884164,1.00004867955744,52.166
320,-2.42297222222371,0.937777777777778,1.00047788621394,0.999809008732011,1.0007819619951,1.00070075871225,52.401
321,2.48995000000047,0.942222222222222,1.00012593470975,0.999875093084496,1.00012521987483,1.00012370381266,59.031
322,-0.265286111110875,0.946666666666667,1.00079679405506,1.00009153474923,1.00005938997355,1.0000407140311,54.373
323,-7.25187222222004,0.942222222222222,0.999719174873805,1.00096416371527,1.0005891789281,1.00107448706969,53.04
324,2.77079444444522,0.96,1.00258766674771,1.00018009186875,1.00003339618702,0.999983620390798,63.543
325,3.8424833333335,0.964444444444444,0.999963061079617,1.00077523505761,1.00095868023148,0.999806976928244,51.816
326,-1.21410555555504,0.964444444444444,0.999996053535914,1.00072833280183,1.00035995232031,1.00010446815195,52.039
327,-0.117352777777855,0.955555555555556,1.00058409008386,1.00001159761764,1.00073137692428,1.00094385446143,52.254
328,1.25988611110975,0.968888888888889,1.00118010055602,1.00014515162773,0.99973675934289,1.00043947632159,52.465
329,-5.41100833333356,0.942222222222222,1.00155317383974,1.00015271778425,1.00038015529099,1.00022519057688,52.016
330,1.61390277777655,0.924444444444444,1.00166473781433,1.00014668406898,1.00011416056788,0.999861114535912,52.331
331,0.995074999999294,0.951111111111111,0.999954128792403,1.0000836002352,1.0002088781347,0.99998691449892,65.797
332,-4.63056388889019,0.96,1.0006956360684,0.99991618965152,1.00084207296008,1.00079656099229,53.627
333,-2.20603333333461,0.942222222222222,0.999826049125496,1.00014990195626,1.00028972340786,1.00024790279725,60.904
334,-5.58665277777685,0.942222222222222,1.00025025963837,0.999967834230353,1.0006891358201,0.999849127217031,54.89
335,2.29248888888823,0.964444444444444,1.00021346512207,1.00048343403089,1.00246931553857,1.00018297783442,54.317
336,5.73164444444611,0.96,1.00074924728999,1.00007918837512,1.00123193232746,0.999792293894396,63.243
337,0.158933333332755,0.946666666666667,1.00100475993341,1.0003335177639,1.00013447642338,1.00030068182882,52.337
338,0.819200000000369,0.951111111111111,1.00001895916661,0.999786375625435,0.999772325804598,1.0011039847191,65.434
339,1.7573444444453,0.933333333333333,1.00002501801925,0.999843726417367,0.99994662641539,1.00009709403216,52.258
340,-1.81441388888852,0.942222222222222,1.00228201534931,1.00030104157581,1.00141031668735,1.00044550419357,52.442
341,3.88631944444524,0.955555555555556,1.00001862773284,1.00057250075634,1.00040327340141,1.00016919589676,51.855
342,-3.96215000000014,0.951111111111111,1.00094224118092,1.00013090998582,1.00023606245751,0.99987802727412,51.668
343,9.40566944444588,0.92,1.00127231563603,0.999995002813392,1.00193975192444,0.999933800018628,53.95
344,5.95294444444412,0.942222222222222,1.0038314479728,0.999905714283725,1.0001005053786,0.999806063527816,52.021
345,1.32324722222107,0.946666666666667,1.00151990036011,1.00100376736789,1.00030811069881,1.00050266854715,52.491
346,2.88108611111159,0.942222222222222,1.00065685354573,1.00064113783192,1.00060909096709,1.00023528280879,64.087
347,2.00520555555387,0.955555555555556,1.0018944723896,1.00087459662773,1.00063000529603,1.00022271992765,52.407
348,3.2887333333328,0.951111111111111,1.00008576442809,0.999827345480335,1.00006791799941,1.00001410336027,58.366
349,1.9897999999997,0.951111111111111,1.00259311766787,1.00061128679837,1.00035295681984,1.0000841487843,52.33
350,0.57530277777752,0.951111111111111,1.00063899904607,1.00028270498639,1.00115232183669,1.00021226529186,52.192
