"Run","Bias","CI_Coverage","Gelman_rho","Gelman_log_kappa","Gelman_P1","Runtime"
251,4.04825555555575,0.942222222222222,1.00123530227093,1.00138667718219,1.00246674168467,155.32
252,-2.2873250000001,0.977777777777778,1.00043682997807,0.999883354164163,0.999913770444149,155.394
253,-2.70736111111055,0.937777777777778,1.00097143082735,1.00018885923372,0.99994515409767,154.635
254,0.402174999999253,0.964444444444444,1.00005569951038,0.999846152044112,1.00056352870499,154.345
255,-3.43260833333347,0.951111111111111,1.00137795406509,1.00008125910747,1.00070835991443,154.07
256,-0.0794555555561096,0.933333333333333,0.999757202624681,1.00014671193269,1.00047790229555,154.925
257,-4.57209722222212,0.928888888888889,1.0012087535865,1.00086136078139,1.00108877237004,155.862
258,-7.30056944444552,0.951111111111111,1.00100478051583,1.00062055631283,1.00061654623635,154.814
259,2.00856388888983,0.933333333333333,1.00173512503509,1.00047318558752,1.00018720334383,155.854
260,-2.23459722222213,0.942222222222222,1.00050595767212,0.999759207803169,1.00009891069465,155.655
261,1.96506111110995,0.946666666666667,1.000363591596,1.0001719949347,1.00069350454991,155.993
262,-0.805027777776616,0.937777777777778,1.00110526388336,1.00080756338764,1.00021645416367,155.506
263,1.25745555555431,0.951111111111111,1.00032178968091,1.00060172774249,1.0000506833071,155.086
264,-2.38024444444539,0.964444444444444,1.00018338426832,1.00045015783817,1.0005479091935,154.592
265,-0.610813888888763,0.964444444444444,1.00022837359485,1.00007623016581,1.00082673250911,155
266,-0.84934722222107,0.928888888888889,1.00029986026959,1.00011066888748,0.999782038912362,155.563
267,2.56075277777864,0.968888888888889,1.00188131184625,1.00034565759777,1.00039259692649,154.866
268,1.90979166666707,0.951111111111111,1.00010736174532,0.999736718010213,1.00085674569545,154.684
269,-0.343908333332076,0.968888888888889,1.00013234812662,1.00079749147708,1.00009150432554,154.736
270,-1.80634166666766,0.924444444444444,1.0005999248825,0.999821850719887,0.999846580227583,154.678
271,-1.33622500000075,0.964444444444444,1.00009833381243,1.00011054976735,1.0003692291489,155.111
272,4.34625555555481,0.968888888888889,1.00045147047115,0.999825530295332,1.00045904538408,154.93
273,-0.164630555555303,0.96,1.00153443773852,1.00035408164488,1.00113538234842,154.178
274,0.395649999998634,0.937777777777778,1.00074381489233,1.00009078137686,1.00009074948603,155.642
275,4.03753333333419,0.946666666666667,1.0014417567593,0.999997611009864,1.00017640034975,155.555
276,1.04947777777705,0.946666666666667,1.0006215115089,1.00051200147008,1.00042870857838,155.646
277,-0.160358333335777,0.968888888888889,0.999960769428563,1.00056002676599,1.00013538762613,155.22
278,0.201211111112031,0.951111111111111,0.999851381935521,1.00030704451339,1.00004772553324,155.582
279,-1.57986111111168,0.951111111111111,0.999824945471355,1.00110356155407,0.999788227453312,155.395
280,-1.07556388888987,0.968888888888889,1.00088305420108,1.0006567835141,1.00013223777427,154.494
281,1.6488444444447,0.933333333333333,1.00000871410137,1.00024934634163,0.999776287799863,155.66
282,0.598013888889588,0.946666666666667,1.0026742656319,1.00028626298283,1.00055087550058,155.19
283,-0.774649999999692,0.946666666666667,1.00050742519336,0.999811622148146,1.00016306911392,155.252
284,3.76148611111021,0.951111111111111,1.00020164649036,1.0001043883705,1.00100730683964,154.423
285,-1.25684722222128,0.955555555555556,1.00040357168326,1.00158617392795,0.999800496633867,155.215
286,-1.39111111111041,0.96,1.0015439291008,0.999851554974044,0.999829941496864,155.668
287,-0.816430555556285,0.96,1.00122797998818,0.999909478029956,1.00164648286149,154.658
288,-3.42905833333288,0.951111111111111,0.999839203743,1.00011578519548,1.00092864411109,155.028
289,3.25232499999837,0.955555555555556,0.999897531294416,1.00006297669074,0.999888623430755,155.186
290,-1.9543555555562,0.946666666666667,0.99990469865608,1.00045465691301,1.00023393532634,154.921
291,2.41045000000044,0.968888888888889,1.00252614767411,0.999719500273353,1.00009757875934,155.278
292,4.31214722222337,0.946666666666667,1.00262070054098,0.999855890166902,1.00030612374942,155.169
293,2.80336666666876,0.964444444444444,1.00068045034456,1.00035798649003,1.00000375378157,155.452
294,2.89043333333346,0.968888888888889,0.99996333941541,1.00014582487525,1.00174070138132,154.945
295,0.0317055555548393,0.964444444444444,1.00166143782936,1.00063294030014,1.00281569354017,154.37
296,-2.70153888888931,0.964444444444444,1.00121502309293,1.00049675930528,0.999877353297624,155.028
297,-1.11308888889151,0.942222222222222,1.00204821963274,1.00030647432048,0.999911396355879,154.801
298,3.14930833333265,0.964444444444444,1.00027647417828,0.99989925047057,1.0004626256494,155.032
299,7.7184000000016,0.946666666666667,1.0005263117074,1.00133253144061,1.00021238296101,154.71
300,-0.751919444444788,0.946666666666667,1.00000749368034,0.99988369744075,1.00029818252601,153.817
